id,number,title,state,author,created_at,updated_at,closed_at,labels,comments,reactions_total,html_url,summary
3459498941,12649,help text in st.button not shown on mobile browser,open,wrb2012,2025-09-27T01:05:23Z,2025-09-30T07:00:43Z,,"type:enhancement, feature:tooltip, feature:st.button",6,2,https://github.com/streamlit/streamlit/issues/12649,"The `help` tooltip on `st.button` is not accessible on mobile browsers. On desktop, hovering reveals the text, but on mobile, long-pressing does not trigger the tooltip display. This makes help context unavailable for mobile users."
3458787348,12645,Align items in `st.pills` and `st.segmented_control` horizontally,open,BenDavis71,2025-09-26T19:01:05Z,2025-09-30T12:41:49Z,,"type:enhancement, feature:st.segmented_control, feature:st.pills",4,3,https://github.com/streamlit/streamlit/issues/12645,"`st.pills` and `st.segmented_control` fail to respect horizontal alignment settings when their items wrap to a new line. While a single row aligns correctly, wrapped content forces the entire widget to left-align. This breaks the visual layout for centered containers."
3458778025,12644,Make `st.multiselect` not wrap the selected options / keep its height,open,jrieke,2025-09-26T18:58:18Z,2025-10-30T16:29:02Z,,"type:enhancement, area:layout, feature:st.multiselect",1,4,https://github.com/streamlit/streamlit/issues/12644,"Selecting multiple items in `st.multiselect` causes the widget to expand vertically as chips wrap to new lines. This dynamic resizing can break layouts. The request is for an option (e.g., `wrap=False`) to keep the widget height fixed and perhaps use scrolling or a summary view."
3458428219,12642,Improve UI of top navigation upon window resizing,open,arnaudmiribel,2025-09-26T17:10:30Z,2025-09-26T17:23:10Z,,"type:enhancement, feature:st.navigation",1,2,https://github.com/streamlit/streamlit/issues/12642,"When using top navigation, reducing the window width causes the navigation to abruptly jump to a sidebar layout (mobile mode). The user suggests smoothing this transition or refining the threshold, potentially hiding pages into a dropdown instead of a full sidebar."
3452155010,12629,Regression (1.50.0): widget value no longer updates when dependent on another widget,open,gotsysdba,2025-09-25T06:43:41Z,2025-10-27T13:30:57Z,,"type:enhancement, area:widgets, status:intended-behavior",7,9,https://github.com/streamlit/streamlit/issues/12629,"A regression in version 1.50.0 prevents widgets with a `key` from updating their value dynamically when a dependent widget changes. Previously, a widget could be reset via parameters if its dependency changed, but now the `key` seems to lock the state more aggressively."
3444942762,12606,minify index.hash.js for loading time improvement,open,rbosneag,2025-09-23T11:44:50Z,2025-11-06T23:28:59Z,,"type:enhancement, area:performance",2,2,https://github.com/streamlit/streamlit/issues/12606,"A user noticed that the main JavaScript bundle (`index.hash.js`) appears uncompressed/unminified, weighing around 1.8MB. They suggest minifying this file in the build pipeline to improve load times for production deployments. This is a performance optimization request."
3443231400,12601,Add help tooltips to individual buttons in `st.pills()` and `st.segmented_control()`,open,JosephMarinier,2025-09-23T00:36:11Z,2025-10-15T21:45:54Z,,"type:enhancement, feature:st.segmented_control, feature:st.pills",2,7,https://github.com/streamlit/streamlit/issues/12601,The user wants to assign specific help tooltips to individual options within `st.pills` and `st.segmented_control`. This is particularly useful when the options are icons where the meaning might not be immediately obvious. Proposed APIs include passing a list of strings to `help`.
3443004786,12600,Allow st.markdown and st.write to be clickable,open,sfc-gh-tsingal,2025-09-22T22:45:24Z,2025-10-17T02:36:29Z,,"type:enhancement, feature:markdown, feature:st.button",3,2,https://github.com/streamlit/streamlit/issues/12600,"Users want to attach `on_click` events to `st.markdown` and `st.write` elements. This would allow creating custom, clickable text elements that trigger Python callbacks, offering more design flexibility than standard buttons."
3438749281,12583,"Control wrap behavior for text (`st.markdown`, `st.text`, ...)",open,jrieke,2025-09-22T00:13:16Z,2025-09-22T00:14:18Z,,"type:enhancement, feature:markdown, feature:st.text",1,2,https://github.com/streamlit/streamlit/issues/12583,"Text in `st.markdown` automatically wraps to new lines, which can be undesirable in tight layouts. The request is to add a parameter (e.g., `wrap=False`) to prevent wrapping and instead truncate text with an ellipsis. This would give developers better control over text presentation."
3438739111,12582,Control wrap behavior for horizontal `st.container`,open,jrieke,2025-09-22T00:04:51Z,2025-09-22T00:06:18Z,,"type:enhancement, feature:st.container",1,3,https://github.com/streamlit/streamlit/issues/12582,"Horizontal containers currently enforce wrapping when elements exceed the available width. The request is to allow controlling this behavior, potentially disabling wrapping to force elements to stay in a single row. This would support layouts where a fixed horizontal strip of elements is required."
3436945461,12580,st.succes duration parameter (like in st.toast),open,jensonjohnathon,2025-09-20T09:03:22Z,2025-09-22T06:26:25Z,,"type:enhancement, feature:st.info, feature:st.success, feature:st.warning, feature:st.error",3,3,https://github.com/streamlit/streamlit/issues/12580,"Status alerts like `st.success` and `st.error` persist on the page until manually removed. The user requests a `duration` parameter, similar to `st.toast`, to allow these alerts to auto-dismiss after a set time. This would reduce UI clutter."
3436732596,12579,Separate maxUploadSize configuration for st.chat_input and st.file_uploader,open,hamptonhangingpork,2025-09-20T06:12:57Z,2025-10-09T11:19:38Z,,"type:enhancement, feature:st.file_uploader, feature:st.chat_input",4,2,https://github.com/streamlit/streamlit/issues/12579,"Users request separate `maxUploadSize` configuration options for `st.chat_input` and `st.file_uploader`. This allows for different policies, such as allowing large datasets in a file uploader while restricting chat attachments to smaller files."
3431836779,12571,"""Tertiary"" `st.selectbox` without background",open,jrieke,2025-09-18T20:14:43Z,2025-09-18T20:14:54Z,,"type:enhancement, feature:st.selectbox",1,2,https://github.com/streamlit/streamlit/issues/12571,"A design request to add a 'tertiary' style to `st.selectbox`, removing its background and border to make it look like plain text or a minimal dropdown. This would help create cleaner UIs where a full input box visual is unnecessary."
3428931397,12566,AppTest: Adding an element on rerun leads to KeyError in session_state,open,michue-work,2025-09-18T06:56:56Z,2025-09-22T17:02:54Z,,"type:bug, status:confirmed, priority:P3, feature:app-testing",1,1,https://github.com/streamlit/streamlit/issues/12566,A `KeyError` occurs in `AppTest` when an app dynamically adds new widgets and updates others during a rerun. The testing framework fails to track the state correctly in this scenario. This indicates a bug in how `AppTest` handles dynamic widget IDs.
3427429165,12560,Allow HTML in `st.write_stream`,open,amanchaudhary-95,2025-09-17T18:51:43Z,2025-10-06T18:08:46Z,,"type:enhancement, feature:st.write_stream",6,1,https://github.com/streamlit/streamlit/issues/12560,"`st.write_stream` does not correctly render HTML tags (like `<br>`) inside Markdown, unlike `st.markdown`. This limitation breaks formatting when streaming content that relies on HTML. The request is to allow `unsafe_allow_html` within `st.write_stream`."
3426270135,12556,Allow control of overscroll behavior on mobile devices via config.toml,open,csipapicsa,2025-09-17T13:14:21Z,2025-09-17T14:56:10Z,,"type:enhancement, area:layout, feature:config",1,2,https://github.com/streamlit/streamlit/issues/12556,"Mobile users on Streamlit Cloud often accidentally refresh the page via 'pull-to-refresh' overscroll behavior. The request is for a `config.toml` setting to disable this browser behavior natively, as standard CSS fixes do not work reliably in the Cloud environment."
3423948335,12546,"Make `st.dialog(..., on_dismiss=""rerun"")` in a fragment rerun the full page instead of the fragment",open,AlePiccin,2025-09-16T22:38:48Z,2025-09-24T00:18:12Z,,"type:enhancement, area:events, feature:st.dialog",4,1,https://github.com/streamlit/streamlit/issues/12546,"When an `st.dialog` with `on_dismiss='rerun'` is used inside an `st.fragment`, dismissing the dialog only reruns the fragment, not the full app. The user expects the dismissal to trigger a full app rerun to reset the state globally."
3412978535,12518,st.login fails for users with large number of AD Groups using MS Entra OIDC Provider,open,JonathanAlles,2025-09-13T09:22:54Z,2025-10-21T14:34:11Z,,"type:bug, priority:P3, feature:st.login",7,4,https://github.com/streamlit/streamlit/issues/12518,`st.login` fails for users belonging to many AD groups because the resulting identity token exceeds the browser's cookie size limit. The system should handle large tokens gracefully or provide a clear error message instead of silently failing.
